"email_id","email_text","email_version","hour","weekday","user_country","user_past_purchases"
288942,"long_email","generic",6,"Friday","ES",7
670824,"short_email","generic",13,"Saturday","US",4
316723,"long_email","generic",14,"Monday","US",1
314483,"long_email","generic",13,"Sunday","UK",8
348423,"short_email","generic",16,"Monday","US",0
625176,"short_email","personalized",17,"Monday","US",1
354012,"long_email","generic",15,"Wednesday","UK",1
620772,"long_email","personalized",17,"Friday","US",10
954244,"long_email","generic",12,"Thursday","US",0
598150,"short_email","personalized",12,"Saturday","UK",5
484333,"long_email","personalized",3,"Tuesday","UK",2
688565,"short_email","generic",17,"Tuesday","US",3
797404,"short_email","personalized",13,"Saturday","US",7
370143,"short_email","generic",15,"Tuesday","ES",3
80993,"long_email","generic",1,"Tuesday","US",1
997914,"short_email","generic",14,"Tuesday","US",2
41821,"long_email","generic",3,"Friday","US",0
519437,"long_email","generic",12,"Friday","US",2
944401,"short_email","generic",20,"Wednesday","ES",4
345575,"short_email","generic",5,"Friday","US",0
907225,"long_email","personalized",10,"Friday","FR",3
933295,"long_email","generic",8,"Wednesday","US",5
165551,"long_email","personalized",9,"Tuesday","US",7
390769,"long_email","generic",4,"Wednesday","ES",1
849166,"long_email","personalized",9,"Tuesday","US",1
387637,"short_email","generic",1,"Wednesday","ES",3
292068,"long_email","generic",12,"Friday","FR",2
480814,"long_email","generic",6,"Thursday","US",2
166094,"long_email","generic",7,"Wednesday","FR",4
776776,"short_email","personalized",11,"Thursday","FR",2
795748,"short_email","personalized",6,"Tuesday","US",3
135289,"long_email","generic",12,"Saturday","US",8
935769,"long_email","personalized",6,"Monday","US",4
201687,"short_email","generic",9,"Wednesday","US",2
36582,"long_email","personalized",11,"Monday","US",0
745309,"short_email","generic",13,"Tuesday","US",3
111600,"long_email","personalized",7,"Thursday","US",3
731107,"short_email","generic",19,"Saturday","US",4
283156,"long_email","generic",15,"Wednesday","US",8
632866,"short_email","generic",5,"Saturday","ES",6
867631,"long_email","generic",18,"Saturday","US",1
186558,"long_email","personalized",8,"Tuesday","US",5
141466,"short_email","personalized",13,"Sunday","UK",3
370264,"short_email","generic",7,"Wednesday","US",13
112298,"short_email","generic",15,"Friday","US",4
693346,"long_email","personalized",11,"Friday","US",1
859618,"long_email","generic",7,"Tuesday","US",5
791090,"short_email","generic",3,"Wednesday","UK",4
611642,"long_email","generic",11,"Wednesday","UK",7
471079,"short_email","generic",11,"Tuesday","US",8
921047,"long_email","generic",8,"Wednesday","ES",4
428776,"short_email","personalized",6,"Sunday","UK",1
27278,"short_email","personalized",5,"Saturday","US",1
573914,"short_email","personalized",9,"Thursday","UK",2
473112,"long_email","personalized",11,"Saturday","UK",0
504315,"short_email","generic",10,"Monday","US",1
712244,"long_email","personalized",7,"Sunday","US",6
460475,"short_email","personalized",3,"Tuesday","FR",5
119772,"long_email","personalized",1,"Saturday","US",5
933879,"long_email","personalized",6,"Saturday","US",2
639415,"long_email","personalized",1,"Tuesday","ES",0
426488,"long_email","generic",10,"Saturday","ES",0
880682,"short_email","personalized",8,"Thursday","US",0
576910,"short_email","generic",10,"Friday","US",1
830927,"short_email","personalized",8,"Monday","US",5
675161,"long_email","generic",10,"Wednesday","ES",2
137777,"long_email","personalized",7,"Friday","ES",3
715878,"long_email","personalized",4,"Tuesday","FR",6
26626,"long_email","personalized",7,"Wednesday","US",3
492201,"long_email","personalized",21,"Monday","UK",1
613120,"short_email","personalized",14,"Saturday","US",8
409708,"short_email","personalized",1,"Saturday","US",6
254777,"long_email","generic",6,"Thursday","US",5
886986,"long_email","generic",2,"Saturday","US",5
362286,"long_email","personalized",18,"Tuesday","US",5
855909,"short_email","generic",11,"Wednesday","US",0
513837,"long_email","generic",11,"Monday","US",9
667654,"short_email","personalized",8,"Saturday","US",4
231314,"long_email","personalized",7,"Wednesday","US",9
39225,"short_email","personalized",5,"Thursday","US",9
998650,"short_email","generic",12,"Wednesday","UK",2
917003,"long_email","personalized",14,"Wednesday","US",3
884702,"short_email","personalized",2,"Saturday","UK",9
240464,"long_email","generic",3,"Thursday","US",1
764643,"short_email","personalized",10,"Tuesday","US",4
484124,"short_email","generic",12,"Wednesday","US",1
711818,"long_email","personalized",14,"Saturday","US",0
195024,"short_email","personalized",9,"Monday","US",7
208569,"long_email","personalized",3,"Wednesday","FR",1
932862,"long_email","personalized",3,"Saturday","US",0
475360,"long_email","personalized",13,"Tuesday","FR",7
729132,"long_email","generic",9,"Saturday","UK",0
808121,"short_email","personalized",9,"Thursday","US",8
270971,"long_email","personalized",11,"Friday","ES",1
401335,"short_email","personalized",12,"Wednesday","ES",5
648653,"short_email","generic",9,"Thursday","US",2
902851,"long_email","generic",10,"Saturday","ES",5
572384,"short_email","personalized",14,"Sunday","FR",0
682133,"short_email","generic",14,"Monday","US",6
991824,"long_email","personalized",14,"Saturday","US",7
716274,"short_email","generic",12,"Tuesday","UK",7
757420,"long_email","personalized",18,"Saturday","UK",0
732183,"long_email","personalized",6,"Wednesday","US",10
213953,"short_email","generic",8,"Saturday","ES",3
294920,"long_email","personalized",10,"Wednesday","FR",9
190869,"long_email","generic",4,"Thursday","FR",0
932590,"short_email","personalized",17,"Wednesday","US",2
719556,"short_email","personalized",5,"Sunday","US",2
597777,"short_email","generic",9,"Monday","FR",0
76909,"short_email","personalized",13,"Thursday","US",7
440473,"short_email","generic",5,"Monday","ES",4
307367,"long_email","personalized",21,"Sunday","US",4
926828,"long_email","generic",8,"Friday","US",0
893690,"short_email","generic",5,"Thursday","US",6
834397,"short_email","generic",7,"Thursday","US",3
32480,"long_email","generic",3,"Tuesday","US",1
451216,"short_email","generic",11,"Monday","UK",0
982419,"short_email","personalized",3,"Thursday","US",4
574604,"long_email","personalized",5,"Friday","US",1
178707,"short_email","generic",10,"Sunday","US",3
729712,"long_email","personalized",3,"Sunday","FR",2
492992,"long_email","personalized",4,"Friday","US",1
753401,"long_email","personalized",14,"Tuesday","UK",1
927799,"long_email","personalized",2,"Monday","US",3
136742,"long_email","generic",13,"Sunday","US",4
523095,"short_email","generic",9,"Wednesday","FR",0
909751,"long_email","generic",12,"Friday","US",0
151120,"long_email","generic",18,"Wednesday","US",6
467191,"short_email","personalized",12,"Saturday","US",1
142134,"short_email","personalized",6,"Monday","US",1
27942,"long_email","generic",5,"Wednesday","US",9
872056,"long_email","generic",10,"Saturday","FR",3
69197,"short_email","personalized",9,"Friday","US",4
930155,"short_email","generic",8,"Thursday","US",4
97456,"long_email","generic",15,"Thursday","US",6
275381,"short_email","personalized",8,"Monday","US",1
446227,"short_email","personalized",3,"Friday","US",0
697178,"long_email","generic",10,"Saturday","US",10
496012,"short_email","personalized",11,"Thursday","US",4
472485,"short_email","personalized",2,"Tuesday","ES",2
869229,"long_email","generic",9,"Friday","US",5
800501,"long_email","generic",11,"Wednesday","US",5
757926,"long_email","generic",4,"Tuesday","US",2
668608,"long_email","generic",3,"Tuesday","US",6
607298,"short_email","personalized",6,"Sunday","US",3
591094,"short_email","generic",13,"Saturday","UK",2
642297,"long_email","personalized",15,"Wednesday","US",2
339509,"long_email","personalized",20,"Tuesday","UK",10
73170,"long_email","generic",1,"Sunday","US",0
593259,"long_email","generic",12,"Saturday","US",6
170383,"short_email","personalized",9,"Tuesday","US",3
1712,"short_email","personalized",9,"Saturday","ES",2
61370,"long_email","personalized",8,"Sunday","ES",4
312528,"long_email","personalized",6,"Wednesday","US",4
55915,"short_email","generic",4,"Wednesday","UK",8
91688,"short_email","generic",10,"Sunday","US",8
687467,"long_email","personalized",14,"Sunday","US",6
427423,"long_email","generic",4,"Thursday","US",4
762338,"short_email","generic",5,"Monday","US",0
947747,"long_email","generic",7,"Thursday","US",9
688574,"short_email","personalized",5,"Monday","UK",9
969010,"short_email","personalized",5,"Sunday","US",3
892640,"short_email","personalized",14,"Thursday","US",6
764812,"short_email","personalized",12,"Tuesday","US",0
391729,"short_email","personalized",9,"Wednesday","FR",8
353033,"long_email","personalized",8,"Thursday","UK",0
757414,"short_email","generic",7,"Wednesday","ES",11
996267,"short_email","personalized",6,"Friday","US",0
72130,"long_email","personalized",6,"Wednesday","UK",9
482605,"short_email","personalized",11,"Wednesday","US",10
851197,"short_email","personalized",17,"Saturday","US",3
792487,"long_email","generic",12,"Tuesday","US",6
47603,"short_email","personalized",12,"Monday","US",5
768849,"long_email","personalized",5,"Tuesday","UK",2
422214,"short_email","generic",6,"Monday","US",3
246810,"long_email","personalized",6,"Sunday","ES",5
501950,"long_email","generic",8,"Saturday","FR",3
561053,"long_email","personalized",5,"Sunday","FR",6
514084,"long_email","personalized",13,"Wednesday","UK",6
75740,"long_email","generic",6,"Sunday","US",10
851906,"short_email","personalized",9,"Sunday","UK",8
837129,"long_email","personalized",3,"Saturday","US",4
943472,"long_email","generic",14,"Sunday","UK",6
269001,"long_email","generic",12,"Saturday","US",5
343873,"long_email","personalized",8,"Friday","US",7
726136,"long_email","personalized",5,"Tuesday","US",5
862114,"long_email","generic",8,"Thursday","US",2
754059,"long_email","personalized",11,"Thursday","US",3
189777,"long_email","generic",13,"Thursday","US",0
503695,"short_email","generic",7,"Saturday","US",1
90784,"long_email","generic",5,"Tuesday","US",6
492740,"short_email","generic",7,"Wednesday","US",11
201195,"short_email","generic",12,"Monday","UK",1
712778,"short_email","generic",12,"Friday","US",3
99077,"short_email","generic",10,"Thursday","FR",0
129138,"long_email","generic",7,"Friday","ES",11
395842,"short_email","generic",10,"Friday","UK",1
909228,"short_email","personalized",1,"Thursday","US",5
849715,"long_email","generic",2,"Monday","US",1
415258,"long_email","personalized",12,"Tuesday","ES",2
617908,"long_email","generic",5,"Thursday","US",0
76016,"short_email","personalized",8,"Sunday","US",4
23531,"short_email","personalized",8,"Friday","ES",2
344428,"short_email","generic",7,"Saturday","US",8
616268,"short_email","generic",4,"Monday","UK",3
363642,"long_email","personalized",11,"Friday","UK",8
992932,"long_email","personalized",7,"Monday","US",8
559618,"long_email","personalized",7,"Saturday","US",2
748291,"long_email","personalized",1,"Sunday","UK",4
702937,"short_email","generic",13,"Sunday","US",0
917166,"short_email","generic",13,"Tuesday","US",2
231170,"short_email","generic",4,"Sunday","ES",0
225833,"short_email","generic",9,"Saturday","UK",2
392957,"short_email","personalized",1,"Wednesday","US",0
385183,"short_email","generic",17,"Thursday","UK",4
7919,"long_email","personalized",8,"Monday","US",8
978121,"short_email","generic",16,"Tuesday","US",0
106356,"long_email","generic",5,"Sunday","UK",0
833840,"short_email","personalized",9,"Saturday","US",4
525415,"short_email","generic",4,"Wednesday","UK",8
643951,"long_email","generic",11,"Thursday","ES",5
784544,"short_email","personalized",11,"Thursday","US",1
218637,"long_email","personalized",10,"Sunday","ES",2
480516,"long_email","generic",3,"Monday","US",4
102744,"long_email","personalized",12,"Saturday","FR",9
813697,"long_email","generic",13,"Friday","FR",8
228380,"short_email","generic",10,"Sunday","UK",2
237409,"short_email","generic",12,"Monday","US",10
418076,"long_email","personalized",16,"Wednesday","UK",1
730203,"long_email","personalized",10,"Sunday","UK",3
15669,"short_email","generic",13,"Monday","US",14
268293,"long_email","personalized",10,"Saturday","US",11
472333,"long_email","generic",6,"Wednesday","US",4
666056,"short_email","generic",14,"Saturday","UK",0
290061,"long_email","generic",11,"Wednesday","US",11
778907,"long_email","personalized",15,"Friday","US",4
890632,"long_email","generic",7,"Sunday","UK",2
2825,"long_email","generic",11,"Monday","US",20
212087,"short_email","personalized",6,"Tuesday","UK",1
206482,"short_email","generic",3,"Friday","FR",6
158327,"long_email","generic",3,"Sunday","ES",7
942508,"long_email","generic",16,"Monday","ES",2
973218,"long_email","generic",7,"Wednesday","UK",4
426299,"long_email","personalized",7,"Thursday","US",2
243555,"long_email","generic",7,"Sunday","FR",6
306790,"short_email","generic",22,"Tuesday","US",12
15621,"long_email","generic",2,"Friday","UK",1
438152,"short_email","generic",10,"Sunday","UK",2
663387,"short_email","personalized",8,"Monday","US",12
203382,"short_email","generic",16,"Wednesday","US",0
450407,"long_email","generic",13,"Tuesday","UK",3
655490,"long_email","personalized",13,"Thursday","US",2
40122,"long_email","personalized",18,"Friday","US",6
916521,"long_email","generic",7,"Tuesday","ES",1
139845,"short_email","generic",6,"Tuesday","US",0
933920,"long_email","personalized",6,"Sunday","ES",0
623589,"short_email","personalized",7,"Saturday","US",1
901153,"short_email","generic",1,"Tuesday","US",5
226072,"short_email","personalized",5,"Wednesday","US",7
159695,"short_email","generic",11,"Sunday","US",6
552645,"long_email","personalized",8,"Monday","US",5
70916,"long_email","generic",7,"Friday","US",4
661020,"long_email","personalized",10,"Tuesday","US",2
605434,"long_email","personalized",20,"Saturday","UK",0
710666,"short_email","generic",10,"Wednesday","US",4
743430,"long_email","generic",8,"Thursday","ES",4
443888,"long_email","generic",15,"Wednesday","US",9
932769,"short_email","generic",5,"Tuesday","US",11
588330,"long_email","generic",16,"Tuesday","US",0
334916,"short_email","personalized",5,"Monday","ES",1
786883,"long_email","personalized",10,"Saturday","US",1
982859,"long_email","personalized",10,"Thursday","FR",2
620385,"short_email","generic",9,"Saturday","US",2
